username,num_ratings,bitdepth,description,license,tags,url,preview-hq-ogg,avg_rating,channels,type,duration,experiment_url,samplerate,preview-hq-mp3,bitrate,id,name
LG,20,4,Sound of someone dialing a number on a fax machine to send a fax. Recorded using an Olympus VN 480 recorder.,http://creativecommons.org/licenses/by/3.0/,fax machine,https://www.freesound.org/people/LG/sounds/15427/,https://www.freesound.org/data/previews/15/15427_36188-hq.ogg,3.875,1,wav,9.96324324324,http://kyoto.let.vu.nl/~miltenburg/sounds/15427.mp3,22050.0,https://www.freesound.org/data/previews/15/15427_36188-hq.mp3,88,15427,Fax.wav
pitx,2,16,"If you loop it, sounds like a ""hormigonera"" (i didn't find its equivalent in english), a machine to mix cement, water and sand. 
A remix of 15025_reinsamba_dinosaur1_dn2.wav (A).
1. Cut the end of A = B; 
2. Copy B; 
3. Reverse B = C; 
4. Mix B and C = D; 
5. Change D's pitch a third up.",http://creativecommons.org/licenses/by-nc/3.0/,bass fade machine,https://www.freesound.org/people/pitx/sounds/15391/,https://www.freesound.org/data/previews/15/15391_40665-hq.ogg,4.0,2,wav,1.36483333333,http://kyoto.let.vu.nl/~miltenburg/sounds/15391.mp3,48000.0,https://www.freesound.org/data/previews/15/15391_40665-hq.mp3,1536,15391,Hormigonera.wav
Marec,13,16,"recording of a coffee machine, in my office, with grinder. Recorded with a ECM MS907 mic and MD MZ-N710.",http://creativecommons.org/licenses/by/3.0/,bureau coffee household machine,https://www.freesound.org/people/Marec/sounds/15343/,https://www.freesound.org/data/previews/15/15343_40072-hq.ogg,3.884615384615385,2,wav,33.556462585,http://kyoto.let.vu.nl/~miltenburg/sounds/15343.mp3,44100.0,https://www.freesound.org/data/previews/15/15343_40072-hq.mp3,1411,15343,coffee machine.wav
Marec,6,16,"stereo recording of a coffee machine, in a friend office in Paris ",http://creativecommons.org/licenses/by/3.0/,household machine,https://www.freesound.org/people/Marec/sounds/15335/,https://www.freesound.org/data/previews/15/15335_40072-hq.ogg,3.833333333333335,2,wav,26.0994557823,http://kyoto.let.vu.nl/~miltenburg/sounds/15335.mp3,44100.0,https://www.freesound.org/data/previews/15/15335_40072-hq.mp3,1411,15335,coffee machine.wav
Melon,13,16,"it was made simply by speaking into the microphone on my PC sound recorder and raising and lowering the speed till it was distorted beyond recognition. i don't remember what the original content was. I recorded it with my brother who helped screw it into this shape, so he gets credit as well.",http://creativecommons.org/licenses/sampling+/1.0/,machine step geers robot vrr,https://www.freesound.org/people/Melon/sounds/15296/,https://www.freesound.org/data/previews/15/15296_45474-hq.ogg,3.576923076923075,1,wav,4.4970521542,http://kyoto.let.vu.nl/~miltenburg/sounds/15296.mp3,22050.0,https://www.freesound.org/data/previews/15/15296_45474-hq.mp3,352,15296,vrr-vrr1.wav
Ch0cchi,3,16,"Stereo recording of insertion of mini DV tape shutting the tape door and camera heads reading the tape.
Oktava MC-012 Mic using cardioid capsule.",http://creativecommons.org/licenses/by/3.0/,machine mini-dv-camera recording fx sound-effects,https://www.freesound.org/people/Ch0cchi/sounds/15283/,https://www.freesound.org/data/previews/15/15283_33253-hq.ogg,4.0,2,wav,16.5546875,http://kyoto.let.vu.nl/~miltenburg/sounds/15283.mp3,48000.0,https://www.freesound.org/data/previews/15/15283_33253-hq.mp3,1536,15283,MINI DV CAMERA .wav
JimPurbrick,3,16,"A slow, pulsing analog synth drone.",http://creativecommons.org/licenses/by/3.0/,analog drone filter fx korg polysix pulse slow sweep synth,https://www.freesound.org/people/JimPurbrick/sounds/11151/,https://www.freesound.org/data/previews/11/11151_29532-hq.ogg,4.0,1,wav,27.6607709751,http://kyoto.let.vu.nl/~miltenburg/sounds/11151.mp3,11025.0,https://www.freesound.org/data/previews/11/11151_29532-hq.mp3,176,11151,PolysixDrone.wav
simple machines,5,16,motor and gas brake of a big truck. stereo condenser mic,http://creativecommons.org/licenses/by/3.0/,field-recording machines,https://www.freesound.org/people/simple%20machines/sounds/43709/,https://www.freesound.org/data/previews/43/43709_374574-hq.ogg,3.4,2,wav,11.1315646259,http://kyoto.let.vu.nl/~miltenburg/sounds/43709.mp3,44100.0,https://www.freesound.org/data/previews/43/43709_374574-hq.mp3,1411,43709,big_truck_brake.wav
churkblip,6,0,audio lsd,http://creativecommons.org/licenses/sampling+/1.0/,acid churk feedback fizz glitch grunge guitar noise phase phaser psychedelic rainbow trip trippy wet,https://www.freesound.org/people/churkblip/sounds/42160/,https://www.freesound.org/data/previews/42/42160_205017-hq.ogg,2.916666666666665,2,mp3,21.2647,http://kyoto.let.vu.nl/~miltenburg/sounds/42160.mp3,44100.0,https://www.freesound.org/data/previews/42/42160_205017-hq.mp3,1378,42160,rainbow churk.mp3
esformouse,1,16,glitches created using FL Studio 7 and Cool Edit Pro 2.0 for a collab track with the j bux 59.,http://creativecommons.org/licenses/sampling+/1.0/,bend cat digital electronic glitch hardcore noise swallower,https://www.freesound.org/people/esformouse/sounds/46245/,https://www.freesound.org/data/previews/46/46245_231832-hq.ogg,4.0,2,wav,0.84977324263,http://kyoto.let.vu.nl/~miltenburg/sounds/46245.mp3,44100.0,https://www.freesound.org/data/previews/46/46245_231832-hq.mp3,1411,46245,jbx_glitch01.wav
simple machines,2,24,"unrelenting samsung laser printer successfully printing several pages without clogging. 
Edirol R-1",http://creativecommons.org/licenses/by/3.0/,environmental-sounds-research field-recording machines office printer laser-printer,https://www.freesound.org/people/simple%20machines/sounds/46237/,https://www.freesound.org/data/previews/46/46237_374574-hq.ogg,4.0,2,wav,36.1273469388,http://kyoto.let.vu.nl/~miltenburg/sounds/46237.mp3,44100.0,https://www.freesound.org/data/previews/46/46237_374574-hq.mp3,2116,46237,samsung_laser_printer_rhythm.wav
Voktebef,1,16,Part of a collection of various types and forms of audionoise (to be expanded),http://creativecommons.org/publicdomain/zero/1.0/,dub glitch noise noise-dub silly soft sweet,https://www.freesound.org/people/Voktebef/sounds/39128/,https://www.freesound.org/data/previews/39/39128_113173-hq.ogg,4.0,2,wav,24.0624943311,http://kyoto.let.vu.nl/~miltenburg/sounds/39128.mp3,44100.0,https://www.freesound.org/data/previews/39/39128_113173-hq.mp3,1411,39128,noise soft with cracks.wav
KatHakaku,2,16,A raw data stab....,http://creativecommons.org/publicdomain/zero/1.0/,data digital glitch mangle noise raw,https://www.freesound.org/people/KatHakaku/sounds/40122/,https://www.freesound.org/data/previews/40/40122_164285-hq.ogg,2.0,1,wav,1.12,http://kyoto.let.vu.nl/~miltenburg/sounds/40122.mp3,44100.0,https://www.freesound.org/data/previews/40/40122_164285-hq.mp3,705,40122,Homemade Stab].wav
KatHakaku,1,16,Same,http://creativecommons.org/publicdomain/zero/1.0/,data digital glitch mangle noise raw,https://www.freesound.org/people/KatHakaku/sounds/40121/,https://www.freesound.org/data/previews/40/40121_164285-hq.ogg,4.5,1,wav,8.76324263039,http://kyoto.let.vu.nl/~miltenburg/sounds/40121.mp3,44100.0,https://www.freesound.org/data/previews/40/40121_164285-hq.mp3,705,40121,Dll 2.wav
KatHakaku,1,16,"Dll Files opened in audacity and played with, ",http://creativecommons.org/publicdomain/zero/1.0/,data digital glitch mangle noise raw,https://www.freesound.org/people/KatHakaku/sounds/40120/,https://www.freesound.org/data/previews/40/40120_164285-hq.ogg,4.5,1,wav,4.30963718821,http://kyoto.let.vu.nl/~miltenburg/sounds/40120.mp3,44100.0,https://www.freesound.org/data/previews/40/40120_164285-hq.mp3,705,40120,Dll 1.wav
rossb,17,16,"glitchy modem-type noises #8, changing periodically a bit like sample and hold, random walk through a parameter space, quite noisy. (similar to #10 except more frenetic). these sounds were the results of an experimental program i wrote to see what could be (really) efficiently synthesized using only a few instructions on an 8 bit device. the parameters were randomly modulated. i later used them for a piece called ""no noise is good noise"". the source code was posted to the music-dsp mailing list but i can't find it right now.",http://creativecommons.org/licenses/by/3.0/,glitch noise noisy synthesized,https://www.freesound.org/people/rossb/sounds/7166/,https://www.freesound.org/data/previews/7/7166_28-hq.ogg,3.794117647058825,1,wav,20.8344671202,http://kyoto.let.vu.nl/~miltenburg/sounds/7166.mp3,44100.0,https://www.freesound.org/data/previews/7/7166_28-hq.mp3,705,7166,pwm11.wav
rossb,7,16,"glitchy modem-type noises #7, changing periodically a bit like sample and hold, random walk through a parameter space, quite noisy. (similar to #8, except with even slower and varied S&amp;H rate). these sounds were the results of an experimental program i wrote to see what could be (really) efficiently synthesized using only a few instructions on an 8 bit device. the parameters were randomly modulated. i later used them for a piece called ""no noise is good noise"". the source code was posted to the music-dsp mailing list but i can't find it right now.",http://creativecommons.org/licenses/by/3.0/,glitch noise noisy synthesized,https://www.freesound.org/people/rossb/sounds/7165/,https://www.freesound.org/data/previews/7/7165_28-hq.ogg,3.714285714285715,1,wav,40.2630385488,http://kyoto.let.vu.nl/~miltenburg/sounds/7165.mp3,44100.0,https://www.freesound.org/data/previews/7/7165_28-hq.mp3,705,7165,pwm10.wav
rossb,6,16,"glitchy modem-type noises #4, changing periodically a bit like sample and hold, random walk through a parameter space, quite noisy. (similar to #6, except with slower S&amp;amp;H rate). these sounds were the results of an experimental program i wrote to see what could be (really) efficiently synthesized using only a few instructions on an 8 bit device. the parameters were randomly modulated. i later used them for a piece called ""no noise is good noise"". the source code was posted to the music-dsp mailing list but i can't find it right now.",http://creativecommons.org/licenses/by/3.0/,glitch noise noisy synthesized,https://www.freesound.org/people/rossb/sounds/7163/,https://www.freesound.org/data/previews/7/7163_28-hq.ogg,3.75,1,wav,135.56,http://kyoto.let.vu.nl/~miltenburg/sounds/7163.mp3,44100.0,https://www.freesound.org/data/previews/7/7163_28-hq.mp3,705,7163,pwm8.wav
rossb,4,16,"glitchy modem-type noises #3, changing periodically a bit like sample and hold, random walk through a parameter space, quite noisy. (similar to #5). these sounds were the results of an experimental program i wrote to see what could be (really) efficiently synthesized using only a few instructions on an 8 bit device. the parameters were randomly modulated. i later used them for a piece called ""no noise is good noise"". the source code was posted to the music-dsp mailing list but i can't find it right now.",http://creativecommons.org/licenses/by/3.0/,glitch noise noisy synthesized,https://www.freesound.org/people/rossb/sounds/7162/,https://www.freesound.org/data/previews/7/7162_28-hq.ogg,4.25,1,wav,63.69,http://kyoto.let.vu.nl/~miltenburg/sounds/7162.mp3,44100.0,https://www.freesound.org/data/previews/7/7162_28-hq.mp3,705,7162,pwm7.wav
rossb,12,16,"glitchy modem-type noises #2, changing periodically a bit like sample and hold, random walk through a parameter space, quite noisy. (similar to #5, except less noisy and harsh). these sounds were the results of an experimental program i wrote to see what could be (really) efficiently synthesized using only a few instructions on an 8 bit device. the parameters were randomly modulated. i later used them for a piece called ""no noise is good noise"". the source code was posted to the music-dsp mailing list but i can't find it right now.",http://creativecommons.org/licenses/by/3.0/,glitch noise noisy synthesized,https://www.freesound.org/people/rossb/sounds/7161/,https://www.freesound.org/data/previews/7/7161_28-hq.ogg,3.958333333333335,1,wav,80.0,http://kyoto.let.vu.nl/~miltenburg/sounds/7161.mp3,44100.0,https://www.freesound.org/data/previews/7/7161_28-hq.mp3,705,7161,pwm6.wav
rossb,37,16,"glitchy modem-type noises #1, changing periodically a bit like sample and hold, random walk through a parameter space, quite noisy. (similar to #6). these sounds were the results of an experimental program i wrote to see what could be (really) efficiently synthesized using only a few instructions on an 8 bit device. the parameters were randomly modulated. i later used them for a piece called ""no noise is good noise"". the source code was posted to the music-dsp mailing list but i can't find it right now.",http://creativecommons.org/licenses/by/3.0/,glitch noise noisy synthesized,https://www.freesound.org/people/rossb/sounds/7160/,https://www.freesound.org/data/previews/7/7160_28-hq.ogg,4.10810810810811,1,wav,80.0,http://kyoto.let.vu.nl/~miltenburg/sounds/7160.mp3,44100.0,https://www.freesound.org/data/previews/7/7160_28-hq.mp3,705,7160,pwm5.wav
rossb,33,16,"quasiperiodic noisy droning electronic noise (similar to #2). these sounds were the results of an experimental program i wrote to see what could be (really) efficiently synthesized using only a few instructions on an 8 bit device. the parameters were randomly modulated. i later used them for a piece called ""no noise is good noise"". the source code was posted to the music-dsp mailing list but i can't find it right now.",http://creativecommons.org/licenses/by/3.0/,glitch noise noisy synthesized,https://www.freesound.org/people/rossb/sounds/7157/,https://www.freesound.org/data/previews/7/7157_28-hq.ogg,2.166666666666665,1,wav,3.0,http://kyoto.let.vu.nl/~miltenburg/sounds/7157.mp3,44100.0,https://www.freesound.org/data/previews/7/7157_28-hq.mp3,705,7157,pwm1.wav
dobroide,73,16,dragging of film and shutter noise (two times) from an old Nikon FM reflex camera. The cam was 0.5 m away from an Audiotechnica telemike plugged into iRiver iHP120 (input set at +10dbB) / ruido del arrastre de la pelicula y del obturador en una vieja camara reflex Nikon FM,http://creativecommons.org/licenses/by/3.0/,click rewind shutter camera machine,https://www.freesound.org/people/dobroide/sounds/7154/,https://www.freesound.org/data/previews/7/7154_8043-hq.ogg,4.116438356164385,1,wav,7.5,http://kyoto.let.vu.nl/~miltenburg/sounds/7154.mp3,44100.0,https://www.freesound.org/data/previews/7/7154_8043-hq.mp3,705,7154,old.nikon.camera.wav
BMacZero,10,16,"A mechanical clank, as of a cash register.",http://creativecommons.org/publicdomain/zero/1.0/,cash-register clank clunk lever machine mechanical,https://www.freesound.org/people/BMacZero/sounds/94120/,https://www.freesound.org/data/previews/94/94120_1554918-hq.ogg,3.85,1,wav,0.917188208617,http://kyoto.let.vu.nl/~miltenburg/sounds/94120.mp3,44100.0,https://www.freesound.org/data/previews/94/94120_1554918-hq.mp3,706,94120,Mechanical1.wav
Robinhood76,9,16,"Fax machine printing document in noisy office, rec by AKG D 80",http://creativecommons.org/licenses/by-nc/3.0/,fax machine noise office print,https://www.freesound.org/people/Robinhood76/sounds/64463/,https://www.freesound.org/data/previews/64/64463_321967-hq.ogg,4.27777777777778,2,wav,10.8631292517,http://kyoto.let.vu.nl/~miltenburg/sounds/64463.mp3,44100.0,https://www.freesound.org/data/previews/64/64463_321967-hq.mp3,1411,64463,00707 fax printing 1.wav
ljudman,64,24,Sound i used for a black-out effect in a TV-show. Re-sampled from FreqMan's lightbulbwink.wav ,http://creativecommons.org/licenses/sampling+/1.0/,buzz die ding down lightbulb remix sampled shut sound-effects tv,https://www.freesound.org/people/ljudman/sounds/33243/,https://www.freesound.org/data/previews/33/33243_65091-hq.ogg,4.0390625,2,wav,1.0385625,http://kyoto.let.vu.nl/~miltenburg/sounds/33243.mp3,48000.0,https://www.freesound.org/data/previews/33/33243_65091-hq.mp3,2304,33243,TV.wav
tomf_,10,16,"Picking up a small leather bag with a loose collection of coins and glass beads. 

Designed to sound like picking up a rich purse of coins in a video game.",http://creativecommons.org/publicdomain/zero/1.0/,cash ching coins foley game glass-beads jingle,https://www.freesound.org/people/tomf_/sounds/121990/,https://www.freesound.org/data/previews/121/121990_943560-hq.ogg,4.8,1,wav,0.510839002268,http://kyoto.let.vu.nl/~miltenburg/sounds/121990.mp3,44100.0,https://www.freesound.org/data/previews/121/121990_943560-hq.mp3,706,121990,coinBag.wav
unfa,0,24,"A recording of anything I could do with two empty 1,5 l plastic bottles.

A lot of sounds you can squeeze from a plastic bottles. Just no sounds of opening and closing a s I didn't have the caps.

Recorded with a Zoom H2, rear mics.
THe recording was done in a small room with a thinc carpet, there is soem natural short reverb but not too bad.
Very little background noise.

Converted to FLAC using Audacity.",http://creativecommons.org/licenses/by/3.0/,foley squeeze bottles squeak bend bang crush plastic hit smash,https://www.freesound.org/people/unfa/sounds/162325/,https://www.freesound.org/data/previews/162/162325_1038806-hq.ogg,0.0,2,flac,297.225,http://kyoto.let.vu.nl/~miltenburg/sounds/162325.mp3,96000.0,https://www.freesound.org/data/previews/162/162325_1038806-hq.mp3,4500,162325,Two Empty Plastic Bottles
Ch0cchi,181,16,"A semi looped piece of re-verb that sounds like an engine idling. 
I created it using Steinberg Nuendo and I'm not sure where it originated from. ",http://creativecommons.org/licenses/by/3.0/,alien engine machine ship sound-effect space,https://www.freesound.org/people/Ch0cchi/sounds/15347/,https://www.freesound.org/data/previews/15/15347_33253-hq.ogg,4.251381215469615,2,wav,38.8604791667,http://kyoto.let.vu.nl/~miltenburg/sounds/15347.mp3,48000.0,https://www.freesound.org/data/previews/15/15347_33253-hq.mp3,1536,15347,ALIEN SHIP IDLE.wav
esformouse,38,16,sampled from a Winnie the Poo See'n'Say with a cheap compression microphone. all hifi bends will be up soon once i figure out audio output jacks.,http://creativecommons.org/licenses/sampling+/1.0/,animal bend circuit frog glitch hit noise peanutopolis rhythm toy,https://www.freesound.org/people/esformouse/sounds/46241/,https://www.freesound.org/data/previews/46/46241_231832-hq.ogg,3.81578947368421,1,wav,0.501360544218,http://kyoto.let.vu.nl/~miltenburg/sounds/46241.mp3,22050.0,https://www.freesound.org/data/previews/46/46241_231832-hq.mp3,352,46241,frog.wav
john129pats,4,32,Meant to simulate a large robot walking. ,http://creativecommons.org/publicdomain/zero/1.0/,Bass Stomp Large Machine,https://www.freesound.org/people/john129pats/sounds/146575/,https://www.freesound.org/data/previews/146/146575_831330-hq.ogg,4.5,2,wav,25.6,http://kyoto.let.vu.nl/~miltenburg/sounds/146575.mp3,44100.0,https://www.freesound.org/data/previews/146/146575_831330-hq.mp3,2757,146575,Large Machine Walking.wav
sagetyrtle,28,16,Mono recording of a woman laughing in various ways.,http://creativecommons.org/publicdomain/zero/1.0/,female foley giggle giggling laugh laughing laughter mono woman,https://www.freesound.org/people/sagetyrtle/sounds/72695/,https://www.freesound.org/data/previews/72/72695_43834-hq.ogg,4.44642857142857,1,wav,211.460113379,http://kyoto.let.vu.nl/~miltenburg/sounds/72695.mp3,44100.0,https://www.freesound.org/data/previews/72/72695_43834-hq.mp3,706,72695,laugh5_woman.wav
timgormly,9,16,"One shot sample of a wind-up mechanism being turned.

Recorded with Zoom H4n on-board stereo mics.",http://creativecommons.org/publicdomain/zero/1.0/,Wind Gears Winding Machine Zoom H4n Turn Gear Wind-up,https://www.freesound.org/people/timgormly/sounds/162806/,https://www.freesound.org/data/previews/162/162806_2578041-hq.ogg,4.666666666666665,2,aiff,0.61771,http://kyoto.let.vu.nl/~miltenburg/sounds/162806.mp3,44100.0,https://www.freesound.org/data/previews/162/162806_2578041-hq.mp3,1388,162806,Wind-up2.aif
tagigobaso,1,16,Printer that is printing a bank statement,http://creativecommons.org/licenses/by-nc/3.0/,bank field machine office italy printer recording,https://www.freesound.org/people/tagigobaso/sounds/130060/,https://www.freesound.org/data/previews/130/130060_1478120-hq.ogg,4.0,2,wav,19.1,http://kyoto.let.vu.nl/~miltenburg/sounds/130060.mp3,48000.0,https://www.freesound.org/data/previews/130/130060_1478120-hq.mp3,1500,130060,Printer.wav
LG,11,4,A full sequence of a washing machine pumping water and accelerating to get the clothes dry. Recorded using an Olympus VN-480 recorder.,http://creativecommons.org/licenses/by/3.0/,machine washing,https://www.freesound.org/people/LG/sounds/15456/,https://www.freesound.org/data/previews/15/15456_36188-hq.ogg,3.863636363636365,1,wav,375.420540541,http://kyoto.let.vu.nl/~miltenburg/sounds/15456.mp3,22050.0,https://www.freesound.org/data/previews/15/15456_36188-hq.mp3,88,15456,Washing long.wav
NoiseCollector,3,16,15 messages left on a digital answering machine recorded with USB mic direct to laptap.,http://creativecommons.org/licenses/by/3.0/,answering found kid machine messages sound voicemail,https://www.freesound.org/people/NoiseCollector/sounds/56983/,https://www.freesound.org/data/previews/56/56983_4948-hq.ogg,4.666666666666665,1,wav,363.142040816,http://kyoto.let.vu.nl/~miltenburg/sounds/56983.mp3,44100.0,https://www.freesound.org/data/previews/56/56983_4948-hq.mp3,705,56983,messages.wav
duckduckpony,7,16,"Another sound of a machine that is in the process of powering down, or possibly dying, losing its charge, etc. Could also be a spaceship landing or descending.",http://creativecommons.org/licenses/by/3.0/,spaceship ominous falling dying low descending power-down rumble machine charging landing charge deep power large,https://www.freesound.org/people/duckduckpony/sounds/130888/,https://www.freesound.org/data/previews/130/130888_1653827-hq.ogg,4.285714285714285,2,wav,14.1642,http://kyoto.let.vu.nl/~miltenburg/sounds/130888.mp3,44100.0,https://www.freesound.org/data/previews/130/130888_1653827-hq.mp3,1379,130888,Power Down 2.wav
uair01,5,16,"Electromagnetic radiation picked up during a car ride through Rotterdam. Recorded by an Olympus LS-10 + cheap AM radio tuned between stations. Inspired by the ""scrying workshop"" given by Martin Howse in Rotterdam.",http://creativecommons.org/licenses/by/3.0/,artificial car electric electronic experimental glitch machine radiation radio rotating signal,https://www.freesound.org/people/uair01/sounds/65393/,https://www.freesound.org/data/previews/65/65393_717853-hq.ogg,3.9,2,wav,13.7926530612,http://kyoto.let.vu.nl/~miltenburg/sounds/65393.mp3,44100.0,https://www.freesound.org/data/previews/65/65393_717853-hq.mp3,1411,65393,mysterious_signal_07_am_radio.wav
shall555,2,16,"48 kHz PCM WAV file.  Developed for use as background sound/ambience for science fiction interiors.  M-Audio Venom synthesizer.  Low-level roar with powerful hum, changing slowly over time.  Meant to evoke the sense of a starship engine room or a room full of other powerful equipment.",http://creativecommons.org/publicdomain/zero/1.0/,futuristic machine science-fiction ambiance M-Audio-Venom synthesized,https://www.freesound.org/people/shall555/sounds/149915/,https://www.freesound.org/data/previews/149/149915_804056-hq.ogg,5.0,1,wav,90.4242,http://kyoto.let.vu.nl/~miltenburg/sounds/149915.mp3,48000.0,https://www.freesound.org/data/previews/149/149915_804056-hq.mp3,750,149915,sh_Star_Engine_1.wav
thecluegeek,0,16,This foley sound effect was recorded in Audacity.,http://creativecommons.org/publicdomain/zero/1.0/,clack 2x4 gunshell thud clatter thump arrow blood wood audacity field recording box drop weapon mw3 cardboard skyrim shell impact foley,https://www.freesound.org/people/thecluegeek/sounds/155153/,https://www.freesound.org/data/previews/155/155153_2306565-hq.ogg,0.0,1,wav,0.870748,http://kyoto.let.vu.nl/~miltenburg/sounds/155153.mp3,44100.0,https://www.freesound.org/data/previews/155/155153_2306565-hq.mp3,689,155153,Arrow Drop2
AlienXXX,1,16,"Part of the continuum (the never ending collaboration project).

This sample is a remix of:
<a href=""http://www.freesound.org/people/thatjeffcarter/sounds/146338/"" rel=""nofollow"">http://www.freesound.org/people/thatjeffcarter/sounds/146338/</a>

Took snippets of this sample and pitched them up/down or re-pitched them (i.e., sample stretching). Applied various types of delay and reverb.

Applied EQ, to isolate mid or high frequencies in certain snippets.
Most of the metallic like sounds were the result of sample stretching and or spectral processing to warp the frequency contents of the sounds (i.e., invert the frequency contents of the sample: high frequencies become low frequencies and vice-versa).

The resulting sound clip is about 50s long and makes me think of an evil machine that has devoured all the resources in a planet to produce an army of horrendous and ferocious cyborgs.",http://creativecommons.org/licenses/by/3.0/,telephone-game experimental never-ending-dare ambient processed machine metallic iteration collaboration generation remix continuum-1,https://www.freesound.org/people/AlienXXX/sounds/146928/,https://www.freesound.org/data/previews/146/146928_97763-hq.ogg,4.0,2,wav,51.4908,http://kyoto.let.vu.nl/~miltenburg/sounds/146928.mp3,44100.0,https://www.freesound.org/data/previews/146/146928_97763-hq.mp3,1378,146928,Evil Machine.wav
tgfcoder,1,16,"Automatic stapler

<a href=""http://www.smiggle.com/SM_navIWCatProductPage.process?Product_Id=1747737"" rel=""nofollow"">http://www.smiggle.com/SM_navIWCatProductPage.process?Product_Id=1747737</a>",http://creativecommons.org/publicdomain/zero/1.0/,mechanic electric stapler machine,https://www.freesound.org/people/tgfcoder/sounds/146876/,https://www.freesound.org/data/previews/146/146876_197046-hq.ogg,5.0,1,wav,1.14939,http://kyoto.let.vu.nl/~miltenburg/sounds/146876.mp3,44100.0,https://www.freesound.org/data/previews/146/146876_197046-hq.mp3,689,146876,Smiggle Wizz Bang Stapler
NLM,0,16,Switch wit large switch face switched on and off,http://creativecommons.org/licenses/by-nc/3.0/,Click Light-switch Foley,https://www.freesound.org/people/NLM/sounds/146773/,https://www.freesound.org/data/previews/146/146773_488082-hq.ogg,0.0,2,wav,1.30964,http://kyoto.let.vu.nl/~miltenburg/sounds/146773.mp3,44100.0,https://www.freesound.org/data/previews/146/146773_488082-hq.mp3,1395,146773,Light Switch Large button -on-off.WAV
NLM,0,16,Light switch switched on and off. Modern switch,http://creativecommons.org/licenses/by-nc/3.0/,click Switch Foley,https://www.freesound.org/people/NLM/sounds/146772/,https://www.freesound.org/data/previews/146/146772_488082-hq.ogg,0.0,2,wav,1.32245,http://kyoto.let.vu.nl/~miltenburg/sounds/146772.mp3,44100.0,https://www.freesound.org/data/previews/146/146772_488082-hq.mp3,1395,146772,Mk Lightswitch on-off.WAV
Klerrp,0,16,"A Samsung hard drive manufactured in 2004 close up; spin up, writing, spin down.
This drive has 1 platter.
(samsung sp0802n)",http://creativecommons.org/publicdomain/zero/1.0/,samsung disk motor hdd machine drive hard rattle,https://www.freesound.org/people/Klerrp/sounds/143272/,https://www.freesound.org/data/previews/143/143272_2015227-hq.ogg,0.0,1,wav,46.4321,http://kyoto.let.vu.nl/~miltenburg/sounds/143272.mp3,48000.0,https://www.freesound.org/data/previews/143/143272_2015227-hq.mp3,750,143272,Samsung P80 - 7200rpm - FDB
Klerrp,0,16,"A Toshiba hard drive (2.5"") manufactured in 2010 close up; spin up, writing, spin down.
This drive has 2 platters.
(toshiba mk5055gsx)",http://creativecommons.org/publicdomain/zero/1.0/,toshiba disk motor hdd machine drive hard rattle,https://www.freesound.org/people/Klerrp/sounds/143269/,https://www.freesound.org/data/previews/143/143269_2015227-hq.ogg,0.0,1,wav,36.6489,http://kyoto.let.vu.nl/~miltenburg/sounds/143269.mp3,44100.0,https://www.freesound.org/data/previews/143/143269_2015227-hq.mp3,689,143269,Toshiba MK GSX - 5400rpm - FDB
Klerrp,1,16,"A Samsung hard drive manufactured in 2006 close up; spin up, writing, spin down.
This drive has 2 platters.
(spinpoint hd160jj)",http://creativecommons.org/publicdomain/zero/1.0/,samsung disk motor hdd machine drive hard rattle,https://www.freesound.org/people/Klerrp/sounds/143265/,https://www.freesound.org/data/previews/143/143265_2015227-hq.ogg,5.0,1,wav,50.1943,http://kyoto.let.vu.nl/~miltenburg/sounds/143265.mp3,44100.0,https://www.freesound.org/data/previews/143/143265_2015227-hq.mp3,689,143265,Samsung P80SD - 7200rpm - FDB
mitchelk,0,16,"Another machine sound. Free to use, from the creator of ""Gears Of Destruction"" check out my Industrial muSICK!!!",http://creativecommons.org/publicdomain/zero/1.0/,robotic machinery machine robot factory mechanical industrial,https://www.freesound.org/people/mitchelk/sounds/136767/,https://www.freesound.org/data/previews/136/136767_2482480-hq.ogg,0.0,2,wav,1.58073,http://kyoto.let.vu.nl/~miltenburg/sounds/136767.mp3,44100.0,https://www.freesound.org/data/previews/136/136767_2482480-hq.mp3,1378,136767,MECH008
bulbastre,0,24,see name and tags,http://creativecommons.org/licenses/by/3.0/,blam blamming creaking door fast foley moving wooden,https://www.freesound.org/people/bulbastre/sounds/126886/,https://www.freesound.org/data/previews/126/126886_149596-hq.ogg,0.0,1,wav,31.1043,http://kyoto.let.vu.nl/~miltenburg/sounds/126886.mp3,48000.0,https://www.freesound.org/data/previews/126/126886_149596-hq.mp3,1127,126886,creaking wooden door moving fast blam blamming foley.wav
lollosound,0,16,small libraries for post-production effects,http://creativecommons.org/publicdomain/zero/1.0/,cigno natura versi zoo nature sound efx foley sounds,https://www.freesound.org/people/lollosound/sounds/124366/,https://www.freesound.org/data/previews/124/124366_804763-hq.ogg,0.0,2,wav,20.811125,http://kyoto.let.vu.nl/~miltenburg/sounds/124366.mp3,48000.0,https://www.freesound.org/data/previews/124/124366_804763-hq.mp3,1536,124366,versi cigni.wav
